query_idx,query_label,top1_label,top1_score,correct
0,580,490,0.968053,False
1,580,587,0.961947,False
2,254,254,0.994085,True
3,254,254,0.993737,True
4,254,254,0.993568,True
5,254,254,0.992795,True
6,254,254,0.993898,True
7,254,254,0.992231,True
8,254,254,0.988374,True
9,254,254,0.990846,True
10,254,254,0.985237,True
11,254,254,0.992575,True
12,619,141,0.961302,False
13,780,550,0.954059,False
14,780,780,0.994827,True
15,490,490,0.988265,True
16,490,645,0.972199,False
17,707,93,0.993223,False
18,707,619,0.973108,False
19,707,656,0.9411,False
20,707,707,0.971951,True
21,707,645,0.963116,False
22,707,514,0.976258,False
23,707,656,0.942143,False
24,707,580,0.972755,False
25,707,645,0.963845,False
26,707,656,0.943278,False
27,707,490,0.964279,False
28,217,217,0.993916,True
29,217,217,0.997239,True
30,217,217,0.99662,True
31,48,656,0.944085,False
32,48,722,0.963711,False
33,48,656,0.938045,False
34,48,490,0.985233,False
35,48,594,0.962212,False
36,48,136,0.966284,False
37,48,707,0.971499,False
38,48,369,0.962736,False
39,546,546,0.987377,True
40,669,669,0.997031,True
41,669,680,0.947321,False
42,669,669,0.991197,True
43,41,41,0.97098,True
44,93,813,0.946345,False
45,816,816,0.993267,True
46,816,816,0.990348,True
47,816,816,0.996222,True
48,816,816,0.992972,True
49,816,816,0.992546,True
50,605,605,0.972547,True
51,520,434,0.965816,False
52,520,490,0.975763,False
53,520,93,0.988252,False
54,520,419,0.969949,False
55,520,619,0.965972,False
56,453,412,0.945462,False
57,453,453,0.942201,True
58,453,453,0.982829,True
59,620,620,0.985425,True
60,620,620,0.985993,True
61,620,620,0.985101,True
62,216,216,0.999955,True
63,826,826,1.000053,True
64,49,49,0.990015,True
65,300,300,0.987759,True
66,300,300,0.99551,True
67,300,300,0.995057,True
68,301,301,0.994973,True
69,301,301,0.984597,True
70,148,148,0.961007,True
71,71,71,0.992169,True
72,71,71,0.988798,True
73,106,106,0.944463,True
74,106,106,0.991031,True
75,106,106,0.972351,True
76,106,106,0.990823,True
77,106,25,0.922498,False
78,106,463,0.955805,False
79,106,826,0.951519,False
80,106,106,0.960063,True
81,106,106,0.964161,True
82,106,826,0.950116,False
83,637,447,0.94605,False
84,367,484,0.944096,False
85,674,674,0.951701,True
86,674,674,0.982032,True
87,674,674,0.951701,True
88,674,674,0.98148,True
89,674,674,0.942529,True
90,674,674,0.961682,True
91,674,674,0.951104,True
92,155,155,0.992683,True
93,155,155,0.985989,True
94,91,91,0.975215,True
95,91,91,0.965204,True
96,91,91,0.981406,True
97,91,91,0.991387,True
98,91,91,0.979395,True
99,91,91,0.962589,True
100,37,37,0.960536,True
101,37,37,1.000033,True
102,37,37,0.991605,True
103,37,37,0.991949,True
104,344,344,0.969684,True
105,513,513,0.994497,True
106,513,513,0.997505,True
107,806,806,0.995389,True
108,806,806,0.998023,True
109,806,806,0.996454,True
110,806,806,0.997944,True
111,747,678,0.970979,False
112,17,363,0.95029,False
113,17,17,0.977446,True
114,17,228,0.971445,False
115,489,489,0.994329,True
116,489,489,0.99071,True
117,828,828,0.992348,True
118,828,828,0.995842,True
119,828,828,0.996147,True
120,584,584,0.969132,True
121,436,128,0.947283,False
122,436,436,0.971277,True
123,441,441,0.994723,True
124,441,515,0.924623,False
125,441,693,0.955529,False
126,441,747,0.968443,False
127,441,441,0.996165,True
128,441,24,0.945035,False
129,597,597,0.979452,True
130,597,597,0.977427,True
131,600,600,0.988683,True
132,193,193,0.998186,True
133,193,193,0.997733,True
134,193,193,0.997733,True
135,486,486,0.992874,True
136,486,486,0.99414,True
137,678,581,0.964023,False
138,134,717,0.950317,False
139,134,431,0.960012,False
140,134,134,0.98435,True
141,134,581,0.959964,False
142,147,147,0.997121,True
143,147,147,0.998567,True
144,784,784,0.997549,True
145,607,607,0.968186,True
146,607,607,0.97791,True
147,455,141,0.951062,False
148,6,6,0.98504,True
149,6,344,0.943144,False
150,6,6,0.985162,True
151,6,6,0.97366,True
152,6,6,0.968248,True
153,6,6,0.942064,True
154,6,6,0.96254,True
155,6,6,0.999892,True
156,6,6,0.998118,True
157,6,6,0.999453,True
158,6,6,0.996337,True
159,6,6,0.999897,True
160,6,6,0.999467,True
